,1st Flr SF,2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bldg Type,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Condition 1,Condition 2,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior 1st,Exterior 2nd,Fireplace Qu,Fireplaces,Foundation,Full Bath,Functional,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type,Garage Yr Blt,Gr Liv Area,Half Bath,Heating,Heating QC,House Style,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Frontage,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Mas Vnr Type,Mo Sold,Neighborhood,Open Porch SF,Overall Cond,Overall Qual,Paved Drive,Roof Matl,Roof Style,Sale Type,Screen Porch,Street,TotRms AbvGrd,Total Bsmt SF,Utilities,Wood Deck SF,Year Built,Year Remod/Add,Yr Sold,set,sf,target
163,1056,0,0,3,1Fam,2,1,0.0,1.0,2,108.0,480.0,468.0,2,1,Y,Norm,Norm,SBrkr,0,2,2,Wd Sdng,Wd Sdng,0,0,CBlock,1,5,260.0,1.0,2,1,2,Attchd,1954.0,1056,0,GasA,2,1Story,1,2,Lvl,1,9250,Corner,80.0,2,0,20,RL,0.0,None,7,NAmes,0,3,2,2,CompShg,Gable,WD ,0,Pave,2,1056.0,4,390,1954,2005,2007,test,2112.0,172412.50689831373
164,2674,0,0,2,1Fam,2,4,2.0,0.0,3,342.0,2288.0,0.0,3,1,Y,PosA,PosA,SBrkr,0,2,3,VinylSd,VinylSd,3,2,PConc,2,5,762.0,3.0,2,2,2,Attchd,2007.0,2674,1,GasA,3,1Story,1,3,Lvl,1,13693,Inside,105.0,2,0,20,RL,472.0,Stone,3,NridgHt,50,2,3,2,CompShg,Hip,WD ,0,Pave,3,2630.0,4,360,2007,2007,2009,test,5304.0,172412.50689831373
165,1456,0,0,2,TwnhsE,2,1,0.0,0.0,3,1451.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,539.0,2.0,2,1,2,Attchd,2008.0,1456,0,GasA,3,1Story,1,3,Lvl,1,6472,Inside,48.0,2,0,120,RL,500.0,BrkFace,4,NridgHt,42,2,3,2,CompShg,Hip,WD ,0,Pave,2,1451.0,4,192,2008,2008,2009,test,2907.0,172412.50689831373
166,1563,0,0,3,1Fam,2,1,0.0,0.0,3,1530.0,33.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,2,VinylSd,VinylSd,3,1,PConc,2,5,758.0,3.0,2,1,2,Attchd,2007.0,1563,0,GasA,3,1Story,1,3,Lvl,1,10206,Inside,78.0,2,0,20,RL,468.0,Stone,10,Somerst,99,2,3,2,CompShg,Gable,WD ,0,Pave,2,1563.0,4,144,2007,2007,2008,test,3126.0,172412.50689831373
167,1114,0,0,3,1Fam,2,1,1.0,0.0,3,300.0,814.0,0.0,3,1,Y,RRAe,Norm,SBrkr,0,2,2,VinylSd,VinylSd,0,0,PConc,1,5,576.0,2.0,2,1,2,Detchd,2004.0,1114,0,GasA,3,1Story,1,3,Lvl,1,13695,Inside,66.0,2,0,20,RL,0.0,None,7,SawyerW,78,2,2,2,CompShg,Gable,WD ,0,Pave,2,1114.0,4,0,2003,2004,2008,test,2228.0,172412.50689831373
168,1145,0,0,2,TwnhsE,2,3,0.0,0.0,3,1129.0,16.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,437.0,2.0,2,2,2,Attchd,2006.0,1145,0,GasA,3,1Story,1,3,Lvl,1,3203,Inside,43.0,2,0,120,RL,14.0,BrkFace,1,Blmngtn,116,2,3,2,CompShg,Gable,WD ,0,Pave,2,1145.0,4,100,2006,2006,2010,test,2290.0,172412.50689831373
169,960,1358,0,3,1Fam,2,1,1.0,0.0,3,172.0,788.0,0.0,3,1,Y,RRAn,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,541.0,2.0,2,2,2,BuiltIn,2005.0,2318,1,GasA,3,2Story,1,3,Lvl,1,9512,Inside,75.0,1,0,60,FV,0.0,None,6,Somerst,246,2,3,2,CompShg,Gable,New,0,Pave,3,960.0,4,0,2005,2006,2006,test,3278.0,172412.50689831373
170,1445,0,0,3,1Fam,2,2,0.0,0.0,3,1421.0,24.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,470.0,2.0,2,1,2,Attchd,2004.0,1445,0,GasA,3,1Story,1,3,Lvl,1,9750,Inside,75.0,2,0,20,RL,50.0,Stone,6,CollgCr,35,2,3,2,CompShg,Gable,WD ,0,Pave,2,1445.0,4,0,2004,2004,2008,test,2890.0,172412.50689831373
171,2411,2065,0,4,1Fam,2,3,1.0,0.0,3,300.0,2096.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,Wd Sdng,ImStucc,2,2,PConc,3,5,813.0,3.0,2,2,2,Attchd,1996.0,4476,1,GasA,3,2Story,1,3,Lvl,1,15623,Corner,160.0,1,0,60,RL,0.0,None,7,NoRidge,78,2,3,2,CompShg,Hip,WD ,0,Pave,4,2396.0,4,171,1996,1996,2007,test,6872.0,172412.50689831373
172,990,0,0,3,1Fam,3,1,1.0,0.0,3,244.0,746.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,3,2,VinylSd,VinylSd,0,0,PConc,1,5,480.0,2.0,2,1,2,Detchd,2000.0,990,0,GasA,3,1Story,1,2,Lvl,1,8072,Inside,60.0,2,0,20,RL,0.0,None,5,CollgCr,64,2,2,2,CompShg,Gable,WD ,0,Pave,2,990.0,4,0,1994,1995,2009,test,1980.0,172412.50689831373
173,1560,0,0,3,1Fam,2,4,0.0,1.0,2,0.0,612.0,1164.0,3,2,Y,Norm,Norm,SBrkr,144,2,2,Plywood,Plywood,1,1,CBlock,2,3,528.0,2.0,2,2,2,Attchd,1962.0,1560,0,GasA,3,SLvl,1,2,Lvl,1,11679,Inside,78.0,1,0,80,RL,96.0,Stone,5,Edwards,253,2,2,2,CompShg,Gable,WD ,0,Pave,2,1776.0,4,453,1962,1962,2006,test,3336.0,172412.50689831373
174,520,623,0,2,Twnhs,2,1,0.0,0.0,3,600.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,MetalSd,MetalSd,0,0,PConc,2,5,480.0,2.0,2,1,2,Detchd,2005.0,1223,1,GasA,3,2Story,1,3,Lvl,1,2544,Inside,24.0,2,80,160,FV,0.0,None,7,Somerst,166,2,3,2,CompShg,Gable,WD ,0,Pave,2,600.0,4,0,2005,2005,2006,test,1823.0,172412.50689831373
175,1086,809,0,3,1Fam,2,1,0.0,0.0,3,712.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,MetalSd,MetalSd,2,1,PConc,2,5,409.0,2.0,2,2,2,Attchd,1994.0,1895,1,GasA,3,2Story,1,3,Lvl,1,10832,Corner,68.36301950805768,1,0,60,RL,0.0,None,10,Gilbert,46,2,3,2,CompShg,Gable,WD ,0,Pave,3,712.0,4,143,1994,1996,2008,test,2607.0,172412.50689831373
176,1085,649,0,3,1Fam,2,1,0.0,0.0,2,312.0,600.0,0.0,2,1,Y,Norm,Norm,SBrkr,0,2,2,Wd Sdng,Wd Sdng,3,1,CBlock,1,5,440.0,2.0,2,1,2,Attchd,1962.0,1734,1,GasA,2,1.5Fin,1,3,Bnk,1,9786,Inside,77.0,1,0,50,RL,0.0,None,6,NAmes,0,3,2,2,CompShg,Gable,WD ,128,Pave,3,912.0,4,0,1962,1981,2006,test,2646.0,172412.50689831373
177,691,0,0,2,1Fam,2,1,0.0,0.0,1,691.0,0.0,0.0,1,1,Y,Norm,Norm,FuseA,94,2,2,Wd Sdng,Wd Sdng,0,0,BrkTil,1,5,216.0,1.0,2,1,1,Detchd,1920.0,691,0,GasA,3,1Story,1,3,Lvl,1,5400,Corner,60.0,2,0,30,RL,0.0,None,1,OldTown,20,2,2,0,CompShg,Gable,WD ,0,Pave,2,691.0,4,0,1920,1950,2007,test,1382.0,172412.50689831373
178,1949,0,0,6,Duplex,2,1,0.0,0.0,2,1466.0,483.0,0.0,2,1,Y,Norm,Norm,SBrkr,0,2,2,Plywood,Plywood,0,0,CBlock,2,5,586.0,2.0,2,1,2,Attchd,1977.0,1949,0,GasA,2,1Story,2,2,Lvl,1,8235,Inside,75.0,2,0,90,RL,99.0,BrkFace,5,Sawyer,0,2,2,2,CompShg,Gable,WD ,0,Pave,4,1949.0,4,32,1977,1977,2006,test,3898.0,172412.50689831373
179,546,546,0,3,TwnhsE,2,1,0.0,0.0,2,294.0,252.0,0.0,2,1,Y,Norm,Norm,SBrkr,0,2,2,CemntBd,CmentBd,0,0,CBlock,1,5,286.0,1.0,2,1,2,CarPort,1970.0,1092,1,GasA,2,2Story,1,2,Lvl,1,1894,Inside,21.0,2,0,160,RM,0.0,None,4,MeadowV,24,2,2,2,CompShg,Gable,WD ,0,Pave,2,546.0,4,0,1970,1970,2006,test,1638.0,172412.50689831373
180,1242,0,0,3,1Fam,2,1,1.0,0.0,2,503.0,739.0,0.0,2,1,Y,Norm,Norm,FuseA,0,2,2,BrkFace,BrkFace,0,0,CBlock,1,5,324.0,1.0,2,1,2,Attchd,1960.0,1242,1,GasA,3,1Story,1,2,Lvl,1,7903,Inside,70.0,2,0,20,RL,0.0,None,5,NAmes,0,2,2,2,CompShg,Hip,WD ,0,Pave,2,1242.0,4,0,1960,1960,2007,test,2484.0,172412.50689831373
181,894,772,0,3,1Fam,1,1,1.0,0.0,2,894.0,0.0,0.0,1,1,Y,Feedr,Norm,SBrkr,0,2,2,VinylSd,VinylSd,3,1,PConc,1,5,0.0,0.0,0,0,0,none,,1666,0,GasA,3,1.5Fin,1,2,Lvl,1,9839,Inside,51.0,2,0,50,RL,0.0,None,5,SWISU,156,1,2,0,CompShg,Gable,WD ,0,Pave,3,894.0,4,0,1931,1950,2010,test,2560.0,172412.50689831373
182,1098,880,0,4,1Fam,2,1,0.0,0.0,2,280.0,552.0,0.0,2,1,Y,Feedr,Norm,SBrkr,0,2,2,MetalSd,MetalSd,3,1,CBlock,2,5,486.0,2.0,2,1,2,Attchd,1968.0,1978,1,GasA,3,2Story,1,2,Lvl,1,9900,Inside,68.36301950805768,2,0,60,RL,342.0,BrkFace,4,NWAmes,43,2,3,2,CompShg,Gable,WD ,0,Pave,3,832.0,4,0,1968,1968,2008,test,2810.0,172412.50689831373
183,1516,651,0,3,1Fam,2,4,1.0,0.0,2,36.0,125.0,1031.0,1,3,Y,Norm,Norm,SBrkr,0,2,3,Wd Sdng,Wd Sdng,3,2,CBlock,2,5,518.0,2.0,2,1,2,Attchd,1974.0,2167,1,GasA,2,2Story,1,3,Lvl,1,17542,Inside,68.36301950805768,1,0,60,RL,0.0,None,7,Veenker,47,3,3,2,CompShg,Gable,WD ,0,Pave,3,1192.0,4,220,1974,2003,2007,test,3359.0,172412.50689831373
184,738,754,0,3,1Fam,2,1,0.0,0.0,3,738.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,PConc,2,5,440.0,2.0,2,2,2,Attchd,2006.0,1492,1,GasA,3,2Story,1,3,Lvl,1,9073,Inside,75.0,1,0,60,RL,0.0,None,10,Gilbert,32,2,3,2,CompShg,Gable,New,0,Pave,3,738.0,4,100,2006,2006,2006,test,2230.0,172412.50689831373
185,1350,0,0,3,1Fam,2,1,0.0,0.0,3,1064.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,HdBoard,HdBoard,2,1,CBlock,2,5,478.0,2.0,2,1,2,Attchd,1974.0,1350,0,GasA,2,1Story,1,2,Lvl,1,10140,Inside,78.0,2,0,20,RL,174.0,BrkFace,8,NWAmes,0,2,2,2,CompShg,Hip,WD ,0,Pave,3,1064.0,4,0,1974,1974,2009,test,2414.0,172412.50689831373
186,698,560,0,2,1Fam,2,2,0.0,0.0,2,356.0,204.0,0.0,2,1,Y,Norm,Norm,SBrkr,0,2,2,WdShing,Wd Shng,0,0,BrkTil,1,5,280.0,1.0,2,1,2,Detchd,1939.0,1258,0,GasA,2,1.5Fin,1,2,Lvl,1,9060,Inside,60.0,2,0,50,RL,0.0,None,10,Edwards,0,2,2,1,CompShg,Gable,WD ,0,Pave,2,560.0,4,0,1939,1950,2009,test,1818.0,172412.50689831373
187,806,683,0,3,1Fam,2,1,1.0,0.0,3,130.0,652.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,400.0,2.0,2,2,2,Attchd,2003.0,1489,1,GasA,3,2Story,1,3,Lvl,1,8965,Inside,68.36301950805768,1,0,60,RL,0.0,None,6,Gilbert,75,2,3,2,CompShg,Gable,WD ,0,Pave,3,782.0,4,0,2003,2003,2009,test,2271.0,172412.50689831373
188,1160,908,0,3,1Fam,2,1,0.0,0.0,3,634.0,474.0,0.0,2,1,N,Norm,Norm,FuseA,60,2,2,Wd Sdng,Wd Sdng,3,1,BrkTil,1,5,315.0,1.0,2,1,2,Detchd,1928.0,2068,1,GasA,2,2.5Unf,1,3,Bnk,1,7793,Corner,68.36301950805768,1,0,75,RL,0.0,None,5,BrkSide,0,3,3,2,CompShg,Gable,WD ,0,Pave,3,1108.0,4,0,1922,2005,2010,test,3176.0,172412.50689831373
189,980,0,0,3,1Fam,2,1,1.0,0.0,2,28.0,68.0,884.0,1,2,Y,Norm,Norm,SBrkr,0,2,2,HdBoard,Plywood,0,0,CBlock,1,5,400.0,2.0,2,1,2,Detchd,1969.0,980,0,GasA,3,1Story,1,2,Lvl,1,9750,Inside,63.0,1,0,20,RL,0.0,None,11,Sawyer,28,2,2,2,CompShg,Hip,WD ,0,Pave,2,980.0,4,0,1962,1962,2009,test,1960.0,172412.50689831373
190,944,0,0,2,1Fam,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,N,Norm,Norm,FuseF,0,2,2,BrkComm,Brk Cmn,0,0,Slab,1,3,528.0,2.0,1,1,2,Detchd,1956.0,944,0,GasW,1,1Story,1,1,Lvl,1,10206,Corner,74.0,2,0,20,RL,0.0,None,7,Edwards,0,1,1,2,Tar&Grv,Flat,WD ,0,Pave,2,0.0,4,0,1952,1952,2009,test,944.0,172412.50689831373
191,832,832,0,4,1Fam,2,1,0.0,0.0,3,638.0,194.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,2,HdBoard,HdBoard,2,1,PConc,2,5,528.0,2.0,2,1,2,Attchd,1976.0,1664,1,GasA,2,2Story,1,2,Lvl,1,10140,Inside,78.0,2,0,60,RL,0.0,None,3,NWAmes,28,2,3,2,CompShg,Gable,WD ,259,Pave,3,832.0,4,0,1976,1976,2006,test,2496.0,172412.50689831373
192,945,0,0,2,Twnhs,2,4,1.0,1.0,3,30.0,915.0,0.0,3,1,Y,Norm,Norm,SBrkr,56,2,2,CemntBd,CmentBd,1,1,CBlock,1,5,253.0,1.0,2,1,2,Attchd,1973.0,945,0,GasA,3,1Story,1,2,Low,2,2394,Inside,31.0,2,0,120,RM,0.0,None,5,MeadowV,0,2,2,2,CompShg,Gable,WD ,108,Pave,2,945.0,4,174,1973,1973,2010,test,1890.0,172412.50689831373
193,838,0,0,2,1Fam,3,2,1.0,0.0,2,0.0,210.0,606.0,2,3,Y,RRAn,Norm,SBrkr,112,3,2,Stucco,Wd Shng,0,0,BrkTil,1,5,275.0,1.0,2,2,2,Detchd,1961.0,838,0,GasA,3,1Story,1,1,Lvl,1,10267,Inside,55.0,2,0,30,RL,0.0,None,5,BrkSide,0,3,2,0,CompShg,Gable,WD ,0,Pave,2,816.0,4,0,1918,2000,2008,test,1654.0,172412.50689831373
194,864,0,0,3,1Fam,3,1,0.0,0.0,3,375.0,489.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,2,Wd Sdng,HdBoard,0,0,CBlock,1,5,276.0,1.0,2,1,2,Attchd,1963.0,864,0,GasA,2,1Story,1,2,Lvl,1,6360,Inside,60.0,2,0,20,RL,0.0,None,1,Sawyer,0,2,2,2,CompShg,Hip,COD,0,Pave,2,864.0,4,0,1963,1963,2008,test,1728.0,172412.50689831373
195,783,701,0,3,1Fam,2,1,0.0,0.0,3,783.0,0.0,0.0,1,1,Y,RRAn,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,393.0,2.0,2,2,2,Attchd,2005.0,1484,1,GasA,3,2Story,1,3,Lvl,1,10237,Inside,65.0,2,0,60,RL,0.0,None,7,Gilbert,72,2,2,2,CompShg,Gable,New,0,Pave,3,783.0,4,0,2005,2007,2007,test,2267.0,172412.50689831373
196,912,0,0,2,1Fam,2,3,1.0,0.0,3,115.0,773.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,2,VinylSd,VinylSd,2,1,CBlock,1,5,470.0,2.0,2,1,2,Attchd,1978.0,912,0,GasA,3,SFoyer,1,2,Lvl,1,7540,CulDSac,68.36301950805768,1,0,85,RL,0.0,None,6,Mitchel,0,2,2,2,CompShg,Gable,WD ,192,Pave,2,888.0,4,0,1978,1978,2007,test,1800.0,172412.50689831373
197,955,919,0,3,1Fam,2,3,1.0,0.0,3,226.0,729.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,880.0,3.0,2,2,2,Attchd,2007.0,1874,1,GasA,3,2Story,1,3,Lvl,1,9428,Inside,80.0,2,0,60,RL,310.0,Stone,2,Somerst,108,2,3,2,CompShg,Hip,New,0,Pave,3,955.0,4,168,2007,2008,2008,test,2829.0,172412.50689831373
198,992,473,0,3,1Fam,1,3,0.0,0.0,2,346.0,646.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,2,VinylSd,VinylSd,2,2,CBlock,2,5,240.0,1.0,2,1,2,Detchd,1939.0,1465,0,GasA,1,1.5Fin,1,2,Bnk,1,10164,Inside,84.0,2,0,50,RL,0.0,None,7,SWISU,126,2,2,2,CompShg,Gable,WD ,0,Pave,2,992.0,4,0,1939,1950,2006,test,2457.0,172412.50689831373
199,1021,580,0,3,1Fam,2,1,0.0,1.0,2,533.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,3,2,MetalSd,MetalSd,0,0,CBlock,1,3,300.0,1.0,2,1,2,BuiltIn,1958.0,1601,0,GasA,2,SLvl,1,2,Lvl,1,13825,Inside,85.0,2,0,80,RL,0.0,None,12,Sawyer,34,2,2,2,CompShg,Gable,WD ,0,Pave,2,533.0,4,280,1958,1987,2008,test,2134.0,172412.50689831373
200,1145,0,0,3,1Fam,2,1,0.0,0.0,3,30.0,271.0,0.0,2,1,Y,Norm,Norm,FuseA,0,2,2,VinylSd,VinylSd,0,0,CBlock,1,3,684.0,2.0,2,1,2,Detchd,1993.0,1145,0,GasA,3,SLvl,1,2,Lvl,1,7700,Inside,55.0,2,0,80,RL,0.0,None,9,NAmes,0,3,2,2,CompShg,Gable,WD ,0,Pave,2,301.0,4,0,1956,1956,2006,test,1446.0,172412.50689831373
201,1645,830,0,4,1Fam,2,1,0.0,0.0,3,1629.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,2,1,PConc,2,5,962.0,3.0,2,2,2,Attchd,1998.0,2475,1,GasA,3,2Story,1,3,Lvl,1,17433,CulDSac,60.0,3,0,60,RL,114.0,BrkFace,1,NoRidge,172,2,3,2,CompShg,Hip,WD ,256,Pave,3,1629.0,4,23,1998,1998,2010,test,4104.0,172412.50689831373
202,1226,878,0,5,1Fam,2,1,0.0,0.0,2,1226.0,0.0,0.0,1,1,Y,Norm,Norm,SBrkr,88,2,2,Wd Sdng,Wd Sdng,0,0,BrkTil,2,5,432.0,2.0,2,1,1,Detchd,1910.0,2104,0,GasA,3,2.5Unf,1,2,Lvl,1,6300,Corner,70.0,2,0,75,RM,0.0,None,7,OldTown,341,2,3,1,CompShg,Gable,WD ,0,Pave,3,1226.0,4,0,1910,2005,2006,test,3330.0,172412.50689831373
203,934,0,0,2,1Fam,2,3,0.0,1.0,2,456.0,456.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,3,2,HdBoard,Plywood,0,0,CBlock,1,5,336.0,1.0,2,1,2,Attchd,1964.0,934,0,GasA,2,SLvl,1,2,Lvl,1,10366,Corner,80.0,1,0,80,RL,0.0,None,7,Sawyer,0,3,2,2,CompShg,Gable,WD ,0,Pave,2,912.0,4,77,1964,1964,2006,test,1846.0,172412.50689831373
204,832,878,0,3,1Fam,2,1,0.0,0.0,3,406.0,426.0,0.0,3,1,Y,RRNe,Norm,SBrkr,0,2,3,HdBoard,HdBoard,0,0,PConc,2,5,506.0,2.0,2,1,2,Attchd,1993.0,1710,1,GasA,3,2Story,1,3,Lvl,1,9291,Corner,76.0,1,0,60,RL,120.0,BrkFace,6,SawyerW,70,2,2,2,CompShg,Gable,WD ,0,Pave,3,832.0,4,144,1993,1993,2008,test,2542.0,172412.50689831373
205,741,686,0,3,1Fam,2,1,0.0,0.0,2,483.0,0.0,0.0,1,1,Y,Feedr,Norm,SBrkr,112,2,2,Wd Sdng,Wd Sdng,0,0,BrkTil,1,5,379.0,1.0,2,1,2,Attchd,1915.0,1427,0,GasA,3,2Story,1,3,Bnk,2,5775,Corner,68.36301950805768,3,0,70,RM,0.0,None,2,OldTown,24,3,2,2,CompShg,Gable,WD ,0,Pave,3,483.0,4,0,1915,2002,2009,test,1910.0,172412.50689831373
206,1040,0,0,2,1Fam,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,Y,Norm,Norm,FuseA,0,2,2,BrkFace,Wd Sdng,0,0,Slab,1,5,420.0,2.0,2,1,2,Detchd,1950.0,1040,0,GasA,2,1Story,1,2,Lvl,1,7200,Inside,60.0,2,0,20,RL,0.0,None,7,NAmes,29,2,2,2,CompShg,Gable,WD ,0,Pave,2,0.0,4,0,1950,1950,2006,test,1040.0,172412.50689831373
207,855,601,0,3,Twnhs,2,1,0.0,0.0,3,785.0,70.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,2,Plywood,Brk Cmn,2,1,CBlock,2,5,460.0,2.0,2,1,2,Attchd,1976.0,1456,1,GasA,3,2Story,1,2,Lvl,1,2179,Inside,24.0,2,0,160,RL,0.0,None,7,NPkVill,28,2,2,2,CompShg,Gable,WD ,0,Pave,2,855.0,4,0,1976,1976,2006,test,2311.0,172412.50689831373
208,621,648,0,3,1Fam,2,1,0.0,0.0,2,297.0,324.0,0.0,2,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,0,0,CBlock,1,5,280.0,1.0,2,1,2,Detchd,1962.0,1269,1,GasA,2,2Story,1,2,Lvl,1,9360,Corner,50.0,2,0,60,RL,216.0,BrkCmn,11,Edwards,236,3,2,2,CompShg,Gable,WD ,0,Pave,3,621.0,4,0,1962,2001,2008,test,1890.0,172412.50689831373
209,1370,0,0,2,TwnhsE,3,2,0.0,0.0,3,1346.0,24.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,484.0,2.0,2,1,2,Attchd,2006.0,1370,0,GasA,3,1Story,1,3,Lvl,1,6442,Inside,44.0,1,0,120,RL,178.0,Stone,10,NridgHt,49,2,3,2,CompShg,Gable,WD ,0,Pave,2,1370.0,4,120,2006,2006,2007,test,2740.0,172412.50689831373
210,894,1039,0,4,1Fam,2,2,0.0,0.0,3,894.0,0.0,0.0,1,1,Y,Feedr,Norm,SBrkr,0,2,3,VinylSd,VinylSd,3,1,PConc,2,5,668.0,3.0,2,2,2,BuiltIn,2007.0,1933,1,GasA,3,2Story,1,3,Lvl,1,14598,CulDSac,86.0,1,0,60,RL,74.0,Stone,1,Somerst,18,2,2,2,CompShg,Gable,WD ,0,Pave,3,894.0,4,100,2007,2007,2008,test,2827.0,172412.50689831373
211,947,767,0,3,1Fam,2,1,1.0,0.0,3,52.0,871.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,2,VinylSd,VinylSd,2,1,PConc,2,5,451.0,2.0,2,2,2,Attchd,2000.0,1714,1,GasA,3,2Story,1,2,Lvl,1,8637,Inside,68.36301950805768,1,0,60,RL,0.0,None,4,Gilbert,48,2,2,2,CompShg,Gable,WD ,0,Pave,3,923.0,4,256,1999,2000,2007,test,2637.0,172412.50689831373
212,943,933,0,4,1Fam,2,1,0.0,0.0,2,459.0,442.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,HdBoard,HdBoard,2,1,CBlock,2,5,540.0,2.0,2,1,3,Attchd,1974.0,1876,1,GasA,2,2Story,1,3,Lvl,1,9120,Inside,76.0,2,0,60,RL,270.0,BrkFace,7,NWAmes,69,2,2,2,CompShg,Hip,WD ,0,Pave,3,901.0,4,0,1974,1974,2008,test,2777.0,172412.50689831373
213,949,343,0,3,1Fam,2,1,0.0,0.0,2,725.0,224.0,0.0,3,1,Y,Norm,Norm,SBrkr,183,2,2,Wd Sdng,Wd Sdng,0,0,PConc,1,5,205.0,1.0,2,1,2,Detchd,1923.0,1292,1,GasA,2,1.5Fin,1,3,Lvl,1,5142,Inside,67.0,2,0,30,RL,0.0,None,6,Edwards,0,3,2,0,CompShg,Gable,WD ,0,Pave,2,949.0,4,0,1923,2008,2008,test,2241.0,172412.50689831373
214,2036,0,0,3,1Fam,2,4,2.0,0.0,3,80.0,1236.0,820.0,3,2,Y,Norm,Norm,SBrkr,0,2,2,BrkFace,BrkFace,3,2,CBlock,2,5,513.0,2.0,2,1,2,Attchd,1965.0,2036,0,GasW,2,1Story,1,2,Low,3,215245,Inside,150.0,4,0,20,RL,0.0,None,6,Timber,0,2,3,2,CompShg,Hip,WD ,0,Pave,3,2136.0,4,0,1965,1965,2009,test,4172.0,172412.50689831373
215,1557,0,0,2,TwnhsE,2,3,1.0,0.0,3,416.0,1141.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,VinylSd,VinylSd,2,1,PConc,2,5,484.0,2.0,2,1,2,Attchd,1999.0,1557,0,GasA,3,1Story,1,3,Lvl,1,4109,Inside,35.0,1,0,120,FV,260.0,BrkFace,6,Somerst,113,2,3,2,CompShg,Gable,WD ,0,Pave,2,1557.0,4,124,1999,2000,2008,test,3114.0,172412.50689831373
216,844,893,0,3,1Fam,2,1,0.0,1.0,3,439.0,397.0,0.0,3,1,Y,Norm,Norm,SBrkr,0,2,3,HdBoard,HdBoard,0,0,PConc,2,5,506.0,2.0,2,2,2,Attchd,1992.0,1737,1,GasA,3,2Story,1,3,Lvl,1,8285,Corner,75.0,2,0,60,RL,0.0,None,5,SawyerW,85,2,3,2,CompShg,Gable,WD ,0,Pave,3,836.0,4,192,1992,1992,2008,test,2573.0,172412.50689831373
217,1830,0,0,2,1Fam,2,3,1.0,0.0,3,229.0,810.0,826.0,2,3,Y,Norm,Norm,SBrkr,168,2,2,Plywood,Plywood,3,2,CBlock,1,5,521.0,2.0,2,1,2,Attchd,1967.0,1830,0,GasA,2,1Story,1,2,Low,2,20355,Inside,68.36301950805768,2,0,20,RL,123.0,BrkFace,6,ClearCr,115,2,3,2,Tar&Grv,Gable,WD ,0,Pave,2,1865.0,4,0,1967,1967,2006,test,3695.0,172412.50689831373
